"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11800","Coffs Harbour (C)","A","Annual","2006","2006",3720,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12000","Coolamon (A)","A","Annual","2006","2006",314,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12150","Coonamble (A)","A","Annual","2006","2006",316,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12350","Cowra (A)","A","Annual","2006","2006",837,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12380","Cumberland (A)","A","Annual","2006","2006",13621,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12700","Dungog (A)","A","Annual","2006","2006",481,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12730","Edward River (A)","A","Annual","2006","2006",586,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12750","Eurobodalla (A)","A","Annual","2006","2006",1741,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12850","Fairfield (C)","A","Annual","2006","2006",12390,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12870","Federation (A)","A","Annual","2006","2006",737,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12900","Forbes (A)","A","Annual","2006","2006",626,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12930","Georges River (A)","A","Annual","2006","2006",7645,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12950","Gilgandra (A)","A","Annual","2006","2006",301,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13010","Glen Innes Severn (A)","A","Annual","2006","2006",566,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13310","Goulburn Mulwaree (A)","A","Annual","2006","2006",1583,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13340","Greater Hume Shire (A)","A","Annual","2006","2006",615,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13450","Griffith (C)","A","Annual","2006","2006",1891,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13510","Gundagai (A)","A","Annual","2006","2006",730,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13550","Gunnedah (A)","A","Annual","2006","2006",758,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13660","Gwydir (A)","A","Annual","2006","2006",347,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13800","Hawkesbury (C)","A","Annual","2006","2006",4383,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13850","Hay (A)","A","Annual","2006","2006",257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13910","Hilltops (A)","A","Annual","2006","2006",1195,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14000","Hornsby (A)","A","Annual","2006","2006",8362,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14100","Hunters Hill (A)","A","Annual","2006","2006",774,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14170","Inner West (A)","A","Annual","2006","2006",10204,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14200","Inverell (A)","A","Annual","2006","2006",1067,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14300","Junee (A)","A","Annual","2006","2006",383,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14350","Kempsey (A)","A","Annual","2006","2006",1669,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14400","Kiama (A)","A","Annual","2006","2006",989,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14500","Ku-ring-gai (A)","A","Annual","2006","2006",5380,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14550","Kyogle (A)","A","Annual","2006","2006",554,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14600","Lachlan (A)","A","Annual","2006","2006",502,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14650","Lake Macquarie (C)","A","Annual","2006","2006",10992,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14700","Lane Cove (A)","A","Annual","2006","2006",1980,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14750","Leeton (A)","A","Annual","2006","2006",840,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14850","Lismore (C)","A","Annual","2006","2006",2661,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14870","Lithgow (C)","A","Annual","2006","2006",1162,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14900","Liverpool (C)","A","Annual","2006","2006",14022,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14920","Liverpool Plains (A)","A","Annual","2006","2006",514,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14950","Lockhart (A)","A","Annual","2006","2006",221,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15050","Maitland (C)","A","Annual","2006","2006",4750,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15240","Mid-Coast (A)","A","Annual","2006","2006",4373,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15270","Mid-Western Regional (A)","A","Annual","2006","2006",1325,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15300","Moree Plains (A)","A","Annual","2006","2006",1249,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15350","Mosman (A)","A","Annual","2006","2006",1667,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15520","Murray River (A)","A","Annual","2006","2006",637,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15560","Murrumbidgee (A)","A","Annual","2006","2006",289,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15650","Muswellbrook (A)","A","Annual","2006","2006",1278,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15700","Nambucca (A)","A","Annual","2006","2006",1002,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15750","Narrabri (A)","A","Annual","2006","2006",978,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15800","Narrandera (A)","A","Annual","2006","2006",394,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15850","Narromine (A)","A","Annual","2006","2006",523,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15900","Newcastle (C)","A","Annual","2006","2006",8528,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15950","North Sydney (A)","A","Annual","2006","2006",2751,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15990","Northern Beaches (A)","A","Annual","2006","2006",15645,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16100","Oberon (A)","A","Annual","2006","2006",313,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16150","Orange (C)","A","Annual","2006","2006",2570,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16200","Parkes (A)","A","Annual","2006","2006",1012,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16260","Parramatta (C)","A","Annual","2006","2006",11055,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16350","Penrith (C)","A","Annual","2006","2006",13070,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16380","Port Macquarie-Hastings (A)","A","Annual","2006","2006",3655,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16400","Port Stephens (A)","A","Annual","2006","2006",3861,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16490","Queanbeyan-Palerang Regional (A)","A","Annual","2006","2006",3459,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16550","Randwick (C)","A","Annual","2006","2006",6793,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16610","Richmond Valley (A)","A","Annual","2006","2006",1378,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16700","Ryde (C)","A","Annual","2006","2006",5769,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16900","Shellharbour (C)","A","Annual","2006","2006",4300,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16950","Shoalhaven (C)","A","Annual","2006","2006",4988,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17000","Singleton (A)","A","Annual","2006","2006",1713,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17040","Snowy Monaro Regional (A)","A","Annual","2006","2006",1152,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17080","Snowy Valleys (A)","A","Annual","2006","2006",940,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17100","Strathfield (A)","A","Annual","2006","2006",1591,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17150","Sutherland Shire (A)","A","Annual","2006","2006",13463,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17200","Sydney (C)","A","Annual","2006","2006",5304,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17310","Tamworth Regional (A)","A","Annual","2006","2006",3604,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17350","Temora (A)","A","Annual","2006","2006",385,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17400","Tenterfield (A)","A","Annual","2006","2006",422,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17420","The Hills Shire (A)","A","Annual","2006","2006",9343,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17550","Tweed (A)","A","Annual","2006","2006",4365,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17620","Upper Hunter Shire (A)","A","Annual","2006","2006",903,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17640","Upper Lachlan Shire (A)","A","Annual","2006","2006",389,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17650","Uralla (A)","A","Annual","2006","2006",363,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17750","Wagga Wagga (C)","A","Annual","2006","2006",4168,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17850","Walcha (A)","A","Annual","2006","2006",194,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17900","Walgett (A)","A","Annual","2006","2006",581,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17950","Warren (A)","A","Annual","2006","2006",234,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18020","Warrumbungle Shire (A)","A","Annual","2006","2006",670,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18050","Waverley (A)","A","Annual","2006","2006",3678,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18100","Weddin (A)","A","Annual","2006","2006",203,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18200","Wentworth (A)","A","Annual","2006","2006",444,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18230","Western Plains Regional (A)","A","Annual","2006","2006",3444,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18250","Willoughby (C)","A","Annual","2006","2006",4513,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18350","Wingecarribee (A)","A","Annual","2006","2006",2627,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18400","Wollondilly (A)","A","Annual","2006","2006",3059,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18450","Wollongong (C)","A","Annual","2006","2006",11694,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18500","Woollahra (A)","A","Annual","2006","2006",2675,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18710","Yass Valley (A)","A","Annual","2006","2006",940,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","19399","Unincorporated NSW","A","Annual","2006","2006",55,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","2","Victoria","A","Annual","2006","2006",312581,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20110","Alpine (S)","A","Annual","2006","2006",621,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20260","Ararat (RC)","A","Annual","2006","2006",611,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20570","Ballarat (C)","A","Annual","2006","2006",5420,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20660","Banyule (C)","A","Annual","2006","2006",6930,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20740","Bass Coast (S)","A","Annual","2006","2006",1410,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20830","Baw Baw (S)","A","Annual","2006","2006",2293,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20910","Bayside (C)","A","Annual","2006","2006",5749,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21010","Benalla (RC)","A","Annual","2006","2006",701,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21110","Boroondara (C)","A","Annual","2006","2006",8730,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21180","Brimbank (C)","A","Annual","2006","2006",11187,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21270","Buloke (S)","A","Annual","2006","2006",391,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21370","Campaspe (S)","A","Annual","2006","2006",2294,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21450","Cardinia (S)","A","Annual","2006","2006",4343,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21610","Casey (C)","A","Annual","2006","2006",17197,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21670","Central Goldfields (S)","A","Annual","2006","2006",661,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21750","Colac-Otway (S)","A","Annual","2006","2006",1227,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21830","Corangamite (S)","A","Annual","2006","2006",1032,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21890","Darebin (C)","A","Annual","2006","2006",8355,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22110","East Gippsland (S)","A","Annual","2006","2006",2178,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22170","Frankston (C)","A","Annual","2006","2006",7691,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22250","Gannawarra (S)","A","Annual","2006","2006",613,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22310","Glen Eira (C)","A","Annual","2006","2006",8003,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22410","Glenelg (S)","A","Annual","2006","2006",1158,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22490","Golden Plains (S)","A","Annual","2006","2006",1137,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22620","Greater Bendigo (C)","A","Annual","2006","2006",5893,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22670","Greater Dandenong (C)","A","Annual","2006","2006",8077,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22750","Greater Geelong (C)","A","Annual","2006","2006",12173,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22830","Greater Shepparton (C)","A","Annual","2006","2006",3834,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22910","Hepburn (S)","A","Annual","2006","2006",756,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22980","Hindmarsh (S)","A","Annual","2006","2006",337,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23110","Hobsons Bay (C)","A","Annual","2006","2006",5477,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23190","Horsham (RC)","A","Annual","2006","2006",1143,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23270","Hume (C)","A","Annual","2006","2006",11465,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23350","Indigo (S)","A","Annual","2006","2006",858,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23430","Kingston (C) (Vic.)","A","Annual","2006","2006",8343,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23670","Knox (C)","A","Annual","2006","2006",9148,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23810","Latrobe (C) (Vic.)","A","Annual","2006","2006",4406,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23940","Loddon (S)","A","Annual","2006","2006",438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24130","Macedon Ranges (S)","A","Annual","2006","2006",2634,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24210","Manningham (C)","A","Annual","2006","2006",5711,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24250","Mansfield (S)","A","Annual","2006","2006",353,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24330","Maribyrnong (C)","A","Annual","2006","2006",4227,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24410","Maroondah (C)","A","Annual","2006","2006",6392,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24600","Melbourne (C)","A","Annual","2006","2006",2253,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24650","Melton (C)","A","Annual","2006","2006",7100,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24780","Mildura (RC)","A","Annual","2006","2006",3297,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24850","Mitchell (S)","A","Annual","2006","2006",2357,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24900","Moira (S)","A","Annual","2006","2006",1650,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24970","Monash (C)","A","Annual","2006","2006",8235,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25060","Moonee Valley (C)","A","Annual","2006","2006",6049,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25150","Moorabool (S)","A","Annual","2006","2006",1634,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25250","Moreland (C)","A","Annual","2006","2006",8704,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25340","Mornington Peninsula (S)","A","Annual","2006","2006",7957,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25430","Mount Alexander (S)","A","Annual","2006","2006",934,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25490","Moyne (S)","A","Annual","2006","2006",993,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25620","Murrindindi (S)","A","Annual","2006","2006",834,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25710","Nillumbik (S)","A","Annual","2006","2006",3929,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25810","Northern Grampians (S)","A","Annual","2006","2006",669,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25900","Port Phillip (C)","A","Annual","2006","2006",4051,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25990","Pyrenees (S)","A","Annual","2006","2006",332,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26080","Queenscliffe (B)","A","Annual","2006","2006",131,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26170","South Gippsland (S)","A","Annual","2006","2006",1473,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26260","Southern Grampians (S)","A","Annual","2006","2006",978,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26350","Stonnington (C)","A","Annual","2006","2006",4518,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26430","Strathbogie (S)","A","Annual","2006","2006",451,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26490","Surf Coast (S)","A","Annual","2006","2006",1520,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26610","Swan Hill (RC)","A","Annual","2006","2006",1376,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26670","Towong (S)","A","Annual","2006","2006",315,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26700","Wangaratta (RC)","A","Annual","2006","2006",1663,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26730","Warrnambool (C)","A","Annual","2006","2006",1942,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26810","Wellington (S)","A","Annual","2006","2006",2335,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26890","West Wimmera (S)","A","Annual","2006","2006",225,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26980","Whitehorse (C)","A","Annual","2006","2006",9210,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27070","Whittlesea (C)","A","Annual","2006","2006",8922,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27170","Wodonga (C)","A","Annual","2006","2006",2389,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27260","Wyndham (C)","A","Annual","2006","2006",9368,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27350","Yarra (C)","A","Annual","2006","2006",3539,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27450","Yarra Ranges (S)","A","Annual","2006","2006",9249,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27630","Yarriambiack (S)","A","Annual","2006","2006",382,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","29399","Unincorporated Vic","A","Annual","2006","2006",20,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","3","Queensland","A","Annual","2006","2006",263024,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30250","Aurukun (S)","A","Annual","2006","2006",138,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30300","Balonne (S)","A","Annual","2006","2006",430,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30370","Banana (S)","A","Annual","2006","2006",1199,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30410","Barcaldine (R)","A","Annual","2006","2006",254,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30450","Barcoo (S)","A","Annual","2006","2006",19,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30760","Blackall-Tambo (R)","A","Annual","2006","2006",142,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30900","Boulia (S)","A","Annual","2006","2006",31,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31000","Brisbane (C)","A","Annual","2006","2006",60755,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31750","Bulloo (S)","A","Annual","2006","2006",18,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31820","Bundaberg (R)","A","Annual","2006","2006",5002,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31900","Burdekin (S)","A","Annual","2006","2006",1189,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31950","Burke (S)","A","Annual","2006","2006",27,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32080","Cairns (R)","A","Annual","2006","2006",9487,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32250","Carpentaria (S)","A","Annual","2006","2006",166,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32260","Cassowary Coast (R)","A","Annual","2006","2006",1743,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32270","Central Highlands (R) (Qld)","A","Annual","2006","2006",2379,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32310","Charters Towers (R)","A","Annual","2006","2006",817,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32330","Cherbourg (S)","A","Annual","2006","2006",162,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32450","Cloncurry (S)","A","Annual","2006","2006",309,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32500","Cook (S)","A","Annual","2006","2006",248,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32600","Croydon (S)","A","Annual","2006","2006",28,,
