"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13450","Griffith (C)","A","Annual","2004","2004",1915,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13510","Gundagai (A)","A","Annual","2004","2004",729,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13550","Gunnedah (A)","A","Annual","2004","2004",827,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13660","Gwydir (A)","A","Annual","2004","2004",338,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13800","Hawkesbury (C)","A","Annual","2004","2004",4626,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13850","Hay (A)","A","Annual","2004","2004",269,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13910","Hilltops (A)","A","Annual","2004","2004",1261,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14000","Hornsby (A)","A","Annual","2004","2004",8209,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14100","Hunters Hill (A)","A","Annual","2004","2004",761,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14170","Inner West (A)","A","Annual","2004","2004",9785,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14200","Inverell (A)","A","Annual","2004","2004",1045,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14300","Junee (A)","A","Annual","2004","2004",377,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14350","Kempsey (A)","A","Annual","2004","2004",1752,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14400","Kiama (A)","A","Annual","2004","2004",1055,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14500","Ku-ring-gai (A)","A","Annual","2004","2004",5463,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14550","Kyogle (A)","A","Annual","2004","2004",566,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14600","Lachlan (A)","A","Annual","2004","2004",535,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14650","Lake Macquarie (C)","A","Annual","2004","2004",11392,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14700","Lane Cove (A)","A","Annual","2004","2004",1914,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14750","Leeton (A)","A","Annual","2004","2004",901,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14850","Lismore (C)","A","Annual","2004","2004",2706,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14870","Lithgow (C)","A","Annual","2004","2004",1220,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14900","Liverpool (C)","A","Annual","2004","2004",13792,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14920","Liverpool Plains (A)","A","Annual","2004","2004",484,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14950","Lockhart (A)","A","Annual","2004","2004",233,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15050","Maitland (C)","A","Annual","2004","2004",4558,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15240","Mid-Coast (A)","A","Annual","2004","2004",4434,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15270","Mid-Western Regional (A)","A","Annual","2004","2004",1381,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15300","Moree Plains (A)","A","Annual","2004","2004",1371,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15350","Mosman (A)","A","Annual","2004","2004",1641,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15520","Murray River (A)","A","Annual","2004","2004",676,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15560","Murrumbidgee (A)","A","Annual","2004","2004",320,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15650","Muswellbrook (A)","A","Annual","2004","2004",1244,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15700","Nambucca (A)","A","Annual","2004","2004",990,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15750","Narrabri (A)","A","Annual","2004","2004",1026,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15800","Narrandera (A)","A","Annual","2004","2004",395,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15850","Narromine (A)","A","Annual","2004","2004",566,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15900","Newcastle (C)","A","Annual","2004","2004",8511,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15950","North Sydney (A)","A","Annual","2004","2004",2578,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15990","Northern Beaches (A)","A","Annual","2004","2004",15046,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16100","Oberon (A)","A","Annual","2004","2004",339,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16150","Orange (C)","A","Annual","2004","2004",2634,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16200","Parkes (A)","A","Annual","2004","2004",1068,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16260","Parramatta (C)","A","Annual","2004","2004",10734,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16350","Penrith (C)","A","Annual","2004","2004",13409,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16380","Port Macquarie-Hastings (A)","A","Annual","2004","2004",3719,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16400","Port Stephens (A)","A","Annual","2004","2004",3922,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16490","Queanbeyan-Palerang Regional (A)","A","Annual","2004","2004",3351,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16550","Randwick (C)","A","Annual","2004","2004",6530,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16610","Richmond Valley (A)","A","Annual","2004","2004",1344,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16700","Ryde (C)","A","Annual","2004","2004",5768,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16900","Shellharbour (C)","A","Annual","2004","2004",4433,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16950","Shoalhaven (C)","A","Annual","2004","2004",5025,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17000","Singleton (A)","A","Annual","2004","2004",1622,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17040","Snowy Monaro Regional (A)","A","Annual","2004","2004",1190,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17080","Snowy Valleys (A)","A","Annual","2004","2004",938,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17100","Strathfield (A)","A","Annual","2004","2004",1566,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17150","Sutherland Shire (A)","A","Annual","2004","2004",13283,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17200","Sydney (C)","A","Annual","2004","2004",5147,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17310","Tamworth Regional (A)","A","Annual","2004","2004",3525,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17350","Temora (A)","A","Annual","2004","2004",409,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17400","Tenterfield (A)","A","Annual","2004","2004",436,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17420","The Hills Shire (A)","A","Annual","2004","2004",8791,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17550","Tweed (A)","A","Annual","2004","2004",4432,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17620","Upper Hunter Shire (A)","A","Annual","2004","2004",888,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17640","Upper Lachlan Shire (A)","A","Annual","2004","2004",433,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17650","Uralla (A)","A","Annual","2004","2004",373,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17750","Wagga Wagga (C)","A","Annual","2004","2004",4156,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17850","Walcha (A)","A","Annual","2004","2004",225,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17900","Walgett (A)","A","Annual","2004","2004",561,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17950","Warren (A)","A","Annual","2004","2004",278,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18020","Warrumbungle Shire (A)","A","Annual","2004","2004",726,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18050","Waverley (A)","A","Annual","2004","2004",3416,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18100","Weddin (A)","A","Annual","2004","2004",212,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18200","Wentworth (A)","A","Annual","2004","2004",472,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18230","Western Plains Regional (A)","A","Annual","2004","2004",3710,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18250","Willoughby (C)","A","Annual","2004","2004",4332,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18350","Wingecarribee (A)","A","Annual","2004","2004",2698,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18400","Wollondilly (A)","A","Annual","2004","2004",3002,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18450","Wollongong (C)","A","Annual","2004","2004",11793,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18500","Woollahra (A)","A","Annual","2004","2004",2597,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18710","Yass Valley (A)","A","Annual","2004","2004",846,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","19399","Unincorporated NSW","A","Annual","2004","2004",63,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","2","Victoria","A","Annual","2004","2004",306192,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20110","Alpine (S)","A","Annual","2004","2004",689,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20260","Ararat (RC)","A","Annual","2004","2004",617,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20570","Ballarat (C)","A","Annual","2004","2004",5412,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20660","Banyule (C)","A","Annual","2004","2004",6766,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20740","Bass Coast (S)","A","Annual","2004","2004",1423,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20830","Baw Baw (S)","A","Annual","2004","2004",2248,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20910","Bayside (C)","A","Annual","2004","2004",5380,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21010","Benalla (RC)","A","Annual","2004","2004",792,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21110","Boroondara (C)","A","Annual","2004","2004",8372,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21180","Brimbank (C)","A","Annual","2004","2004",11224,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21270","Buloke (S)","A","Annual","2004","2004",438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21370","Campaspe (S)","A","Annual","2004","2004",2346,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21450","Cardinia (S)","A","Annual","2004","2004",3934,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21610","Casey (C)","A","Annual","2004","2004",16484,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21670","Central Goldfields (S)","A","Annual","2004","2004",674,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21750","Colac-Otway (S)","A","Annual","2004","2004",1250,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21830","Corangamite (S)","A","Annual","2004","2004",1133,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21890","Darebin (C)","A","Annual","2004","2004",7957,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22110","East Gippsland (S)","A","Annual","2004","2004",2139,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22170","Frankston (C)","A","Annual","2004","2004",7676,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22250","Gannawarra (S)","A","Annual","2004","2004",731,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22310","Glen Eira (C)","A","Annual","2004","2004",7560,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22410","Glenelg (S)","A","Annual","2004","2004",1232,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22490","Golden Plains (S)","A","Annual","2004","2004",1082,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22620","Greater Bendigo (C)","A","Annual","2004","2004",5913,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22670","Greater Dandenong (C)","A","Annual","2004","2004",7645,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22750","Greater Geelong (C)","A","Annual","2004","2004",11907,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22830","Greater Shepparton (C)","A","Annual","2004","2004",4049,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22910","Hepburn (S)","A","Annual","2004","2004",715,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22980","Hindmarsh (S)","A","Annual","2004","2004",352,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23110","Hobsons Bay (C)","A","Annual","2004","2004",5468,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23190","Horsham (RC)","A","Annual","2004","2004",1206,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23270","Hume (C)","A","Annual","2004","2004",11093,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23350","Indigo (S)","A","Annual","2004","2004",853,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23430","Kingston (C) (Vic.)","A","Annual","2004","2004",7965,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23670","Knox (C)","A","Annual","2004","2004",9338,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23810","Latrobe (C) (Vic.)","A","Annual","2004","2004",4424,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23940","Loddon (S)","A","Annual","2004","2004",490,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24130","Macedon Ranges (S)","A","Annual","2004","2004",2593,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24210","Manningham (C)","A","Annual","2004","2004",5709,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24250","Mansfield (S)","A","Annual","2004","2004",330,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24330","Maribyrnong (C)","A","Annual","2004","2004",4148,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24410","Maroondah (C)","A","Annual","2004","2004",6552,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24600","Melbourne (C)","A","Annual","2004","2004",2235,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24650","Melton (C)","A","Annual","2004","2004",5860,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24780","Mildura (RC)","A","Annual","2004","2004",3483,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24850","Mitchell (S)","A","Annual","2004","2004",2240,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24900","Moira (S)","A","Annual","2004","2004",1597,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24970","Monash (C)","A","Annual","2004","2004",7974,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25060","Moonee Valley (C)","A","Annual","2004","2004",6141,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25150","Moorabool (S)","A","Annual","2004","2004",1749,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25250","Moreland (C)","A","Annual","2004","2004",8413,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25340","Mornington Peninsula (S)","A","Annual","2004","2004",7979,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25430","Mount Alexander (S)","A","Annual","2004","2004",864,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25490","Moyne (S)","A","Annual","2004","2004",1001,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25620","Murrindindi (S)","A","Annual","2004","2004",822,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25710","Nillumbik (S)","A","Annual","2004","2004",4041,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25810","Northern Grampians (S)","A","Annual","2004","2004",781,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25900","Port Phillip (C)","A","Annual","2004","2004",3949,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25990","Pyrenees (S)","A","Annual","2004","2004",341,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26080","Queenscliffe (B)","A","Annual","2004","2004",136,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26170","South Gippsland (S)","A","Annual","2004","2004",1420,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26260","Southern Grampians (S)","A","Annual","2004","2004",1000,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26350","Stonnington (C)","A","Annual","2004","2004",4408,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26430","Strathbogie (S)","A","Annual","2004","2004",435,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26490","Surf Coast (S)","A","Annual","2004","2004",1428,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26610","Swan Hill (RC)","A","Annual","2004","2004",1446,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26670","Towong (S)","A","Annual","2004","2004",346,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26700","Wangaratta (RC)","A","Annual","2004","2004",1602,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26730","Warrnambool (C)","A","Annual","2004","2004",1989,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26810","Wellington (S)","A","Annual","2004","2004",2392,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26890","West Wimmera (S)","A","Annual","2004","2004",267,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26980","Whitehorse (C)","A","Annual","2004","2004",9155,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27070","Whittlesea (C)","A","Annual","2004","2004",8694,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27170","Wodonga (C)","A","Annual","2004","2004",2500,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27260","Wyndham (C)","A","Annual","2004","2004",7895,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27350","Yarra (C)","A","Annual","2004","2004",3495,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27450","Yarra Ranges (S)","A","Annual","2004","2004",9354,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27630","Yarriambiack (S)","A","Annual","2004","2004",438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","29399","Unincorporated Vic","A","Annual","2004","2004",13,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","3","Queensland","A","Annual","2004","2004",252686,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30250","Aurukun (S)","A","Annual","2004","2004",122,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30300","Balonne (S)","A","Annual","2004","2004",527,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30370","Banana (S)","A","Annual","2004","2004",1214,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30410","Barcaldine (R)","A","Annual","2004","2004",269,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30450","Barcoo (S)","A","Annual","2004","2004",21,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30760","Blackall-Tambo (R)","A","Annual","2004","2004",175,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30900","Boulia (S)","A","Annual","2004","2004",37,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31000","Brisbane (C)","A","Annual","2004","2004",57437,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31750","Bulloo (S)","A","Annual","2004","2004",28,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31820","Bundaberg (R)","A","Annual","2004","2004",4998,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31900","Burdekin (S)","A","Annual","2004","2004",1251,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31950","Burke (S)","A","Annual","2004","2004",39,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32080","Cairns (R)","A","Annual","2004","2004",8936,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32250","Carpentaria (S)","A","Annual","2004","2004",215,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32260","Cassowary Coast (R)","A","Annual","2004","2004",1887,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32270","Central Highlands (R) (Qld)","A","Annual","2004","2004",2375,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32310","Charters Towers (R)","A","Annual","2004","2004",799,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32330","Cherbourg (S)","A","Annual","2004","2004",172,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32450","Cloncurry (S)","A","Annual","2004","2004",351,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32500","Cook (S)","A","Annual","2004","2004",270,,
