"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11450","Camden (A)","A","Annual","2009","2009",4520,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11500","Campbelltown (C) (NSW)","A","Annual","2009","2009",11257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11520","Canada Bay (A)","A","Annual","2009","2009",5169,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11570","Canterbury-Bankstown (A)","A","Annual","2009","2009",24524,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11600","Carrathool (A)","A","Annual","2009","2009",167,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11650","Central Coast (C) (NSW)","A","Annual","2009","2009",20168,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11700","Central Darling (A)","A","Annual","2009","2009",135,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11720","Cessnock (C)","A","Annual","2009","2009",3580,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11730","Clarence Valley (A)","A","Annual","2009","2009",2927,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11750","Cobar (A)","A","Annual","2009","2009",429,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11800","Coffs Harbour (C)","A","Annual","2009","2009",4115,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12000","Coolamon (A)","A","Annual","2009","2009",304,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12150","Coonamble (A)","A","Annual","2009","2009",321,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12350","Cowra (A)","A","Annual","2009","2009",773,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12380","Cumberland (A)","A","Annual","2009","2009",15368,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12700","Dungog (A)","A","Annual","2009","2009",442,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12730","Edward River (A)","A","Annual","2009","2009",579,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12750","Eurobodalla (A)","A","Annual","2009","2009",1898,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12850","Fairfield (C)","A","Annual","2009","2009",12644,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12870","Federation (A)","A","Annual","2009","2009",763,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12900","Forbes (A)","A","Annual","2009","2009",626,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12930","Georges River (A)","A","Annual","2009","2009",8279,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12950","Gilgandra (A)","A","Annual","2009","2009",305,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13010","Glen Innes Severn (A)","A","Annual","2009","2009",541,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13310","Goulburn Mulwaree (A)","A","Annual","2009","2009",1662,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13340","Greater Hume Shire (A)","A","Annual","2009","2009",642,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13450","Griffith (C)","A","Annual","2009","2009",1949,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13510","Gundagai (A)","A","Annual","2009","2009",682,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13550","Gunnedah (A)","A","Annual","2009","2009",869,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13660","Gwydir (A)","A","Annual","2009","2009",318,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13800","Hawkesbury (C)","A","Annual","2009","2009",4475,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13850","Hay (A)","A","Annual","2009","2009",213,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13910","Hilltops (A)","A","Annual","2009","2009",1277,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14000","Hornsby (A)","A","Annual","2009","2009",8762,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14100","Hunters Hill (A)","A","Annual","2009","2009",821,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14170","Inner West (A)","A","Annual","2009","2009",11929,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14200","Inverell (A)","A","Annual","2009","2009",1117,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14300","Junee (A)","A","Annual","2009","2009",398,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14350","Kempsey (A)","A","Annual","2009","2009",1838,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14400","Kiama (A)","A","Annual","2009","2009",1037,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14500","Ku-ring-gai (A)","A","Annual","2009","2009",5810,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14550","Kyogle (A)","A","Annual","2009","2009",572,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14600","Lachlan (A)","A","Annual","2009","2009",511,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14650","Lake Macquarie (C)","A","Annual","2009","2009",11638,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14700","Lane Cove (A)","A","Annual","2009","2009",2189,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14750","Leeton (A)","A","Annual","2009","2009",831,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14850","Lismore (C)","A","Annual","2009","2009",2766,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14870","Lithgow (C)","A","Annual","2009","2009",1250,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14900","Liverpool (C)","A","Annual","2009","2009",14437,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14920","Liverpool Plains (A)","A","Annual","2009","2009",495,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14950","Lockhart (A)","A","Annual","2009","2009",205,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15050","Maitland (C)","A","Annual","2009","2009",5103,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15240","Mid-Coast (A)","A","Annual","2009","2009",4619,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15270","Mid-Western Regional (A)","A","Annual","2009","2009",1455,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15300","Moree Plains (A)","A","Annual","2009","2009",1257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15350","Mosman (A)","A","Annual","2009","2009",1787,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15520","Murray River (A)","A","Annual","2009","2009",608,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15560","Murrumbidgee (A)","A","Annual","2009","2009",274,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15650","Muswellbrook (A)","A","Annual","2009","2009",1323,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15700","Nambucca (A)","A","Annual","2009","2009",1058,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15750","Narrabri (A)","A","Annual","2009","2009",1063,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15800","Narrandera (A)","A","Annual","2009","2009",469,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15850","Narromine (A)","A","Annual","2009","2009",528,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15900","Newcastle (C)","A","Annual","2009","2009",9372,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15950","North Sydney (A)","A","Annual","2009","2009",3485,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15990","Northern Beaches (A)","A","Annual","2009","2009",17055,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16100","Oberon (A)","A","Annual","2009","2009",312,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16150","Orange (C)","A","Annual","2009","2009",2897,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16200","Parkes (A)","A","Annual","2009","2009",1073,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16260","Parramatta (C)","A","Annual","2009","2009",12625,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16350","Penrith (C)","A","Annual","2009","2009",13714,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16380","Port Macquarie-Hastings (A)","A","Annual","2009","2009",4147,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16400","Port Stephens (A)","A","Annual","2009","2009",4121,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16490","Queanbeyan-Palerang Regional (A)","A","Annual","2009","2009",3630,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16550","Randwick (C)","A","Annual","2009","2009",7726,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16610","Richmond Valley (A)","A","Annual","2009","2009",1478,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16700","Ryde (C)","A","Annual","2009","2009",6320,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16900","Shellharbour (C)","A","Annual","2009","2009",4458,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16950","Shoalhaven (C)","A","Annual","2009","2009",5332,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17000","Singleton (A)","A","Annual","2009","2009",1684,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17040","Snowy Monaro Regional (A)","A","Annual","2009","2009",1235,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17080","Snowy Valleys (A)","A","Annual","2009","2009",968,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17100","Strathfield (A)","A","Annual","2009","2009",1908,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17150","Sutherland Shire (A)","A","Annual","2009","2009",14417,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17200","Sydney (C)","A","Annual","2009","2009",6473,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17310","Tamworth Regional (A)","A","Annual","2009","2009",4037,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17350","Temora (A)","A","Annual","2009","2009",364,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17400","Tenterfield (A)","A","Annual","2009","2009",460,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17420","The Hills Shire (A)","A","Annual","2009","2009",9893,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17550","Tweed (A)","A","Annual","2009","2009",4944,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17620","Upper Hunter Shire (A)","A","Annual","2009","2009",1005,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17640","Upper Lachlan Shire (A)","A","Annual","2009","2009",452,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17650","Uralla (A)","A","Annual","2009","2009",401,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17750","Wagga Wagga (C)","A","Annual","2009","2009",4341,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17850","Walcha (A)","A","Annual","2009","2009",193,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17900","Walgett (A)","A","Annual","2009","2009",627,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17950","Warren (A)","A","Annual","2009","2009",254,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18020","Warrumbungle Shire (A)","A","Annual","2009","2009",653,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18050","Waverley (A)","A","Annual","2009","2009",4343,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18100","Weddin (A)","A","Annual","2009","2009",235,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18200","Wentworth (A)","A","Annual","2009","2009",440,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18230","Western Plains Regional (A)","A","Annual","2009","2009",3637,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18250","Willoughby (C)","A","Annual","2009","2009",5084,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18350","Wingecarribee (A)","A","Annual","2009","2009",2740,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18400","Wollondilly (A)","A","Annual","2009","2009",3208,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18450","Wollongong (C)","A","Annual","2009","2009",12274,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18500","Woollahra (A)","A","Annual","2009","2009",3198,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18710","Yass Valley (A)","A","Annual","2009","2009",1028,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","19399","Unincorporated NSW","A","Annual","2009","2009",76,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","2","Victoria","A","Annual","2009","2009",341658,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20110","Alpine (S)","A","Annual","2009","2009",634,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20260","Ararat (RC)","A","Annual","2009","2009",662,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20570","Ballarat (C)","A","Annual","2009","2009",6015,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20660","Banyule (C)","A","Annual","2009","2009",7628,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20740","Bass Coast (S)","A","Annual","2009","2009",1573,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20830","Baw Baw (S)","A","Annual","2009","2009",2574,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20910","Bayside (C)","A","Annual","2009","2009",5966,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21010","Benalla (RC)","A","Annual","2009","2009",754,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21110","Boroondara (C)","A","Annual","2009","2009",8825,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21180","Brimbank (C)","A","Annual","2009","2009",11793,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21270","Buloke (S)","A","Annual","2009","2009",415,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21370","Campaspe (S)","A","Annual","2009","2009",2261,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21450","Cardinia (S)","A","Annual","2009","2009",5421,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21610","Casey (C)","A","Annual","2009","2009",19394,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21670","Central Goldfields (S)","A","Annual","2009","2009",686,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21750","Colac-Otway (S)","A","Annual","2009","2009",1266,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21830","Corangamite (S)","A","Annual","2009","2009",1094,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21890","Darebin (C)","A","Annual","2009","2009",9187,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22110","East Gippsland (S)","A","Annual","2009","2009",2352,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22170","Frankston (C)","A","Annual","2009","2009",8496,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22250","Gannawarra (S)","A","Annual","2009","2009",596,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22310","Glen Eira (C)","A","Annual","2009","2009",8899,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22410","Glenelg (S)","A","Annual","2009","2009",1112,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22490","Golden Plains (S)","A","Annual","2009","2009",1257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22620","Greater Bendigo (C)","A","Annual","2009","2009",6396,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22670","Greater Dandenong (C)","A","Annual","2009","2009",8747,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22750","Greater Geelong (C)","A","Annual","2009","2009",12872,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22830","Greater Shepparton (C)","A","Annual","2009","2009",4196,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22910","Hepburn (S)","A","Annual","2009","2009",847,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22980","Hindmarsh (S)","A","Annual","2009","2009",333,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23110","Hobsons Bay (C)","A","Annual","2009","2009",5800,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23190","Horsham (RC)","A","Annual","2009","2009",1256,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23270","Hume (C)","A","Annual","2009","2009",12515,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23350","Indigo (S)","A","Annual","2009","2009",840,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23430","Kingston (C) (Vic.)","A","Annual","2009","2009",9068,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23670","Knox (C)","A","Annual","2009","2009",9257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23810","Latrobe (C) (Vic.)","A","Annual","2009","2009",4642,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23940","Loddon (S)","A","Annual","2009","2009",407,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24130","Macedon Ranges (S)","A","Annual","2009","2009",2711,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24210","Manningham (C)","A","Annual","2009","2009",5765,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24250","Mansfield (S)","A","Annual","2009","2009",440,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24330","Maribyrnong (C)","A","Annual","2009","2009",4970,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24410","Maroondah (C)","A","Annual","2009","2009",6878,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24600","Melbourne (C)","A","Annual","2009","2009",3114,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24650","Melton (C)","A","Annual","2009","2009",9184,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24780","Mildura (RC)","A","Annual","2009","2009",3440,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24850","Mitchell (S)","A","Annual","2009","2009",2436,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24900","Moira (S)","A","Annual","2009","2009",1691,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24970","Monash (C)","A","Annual","2009","2009",8898,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25060","Moonee Valley (C)","A","Annual","2009","2009",6513,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25150","Moorabool (S)","A","Annual","2009","2009",1778,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25250","Moreland (C)","A","Annual","2009","2009",9716,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25340","Mornington Peninsula (S)","A","Annual","2009","2009",8594,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25430","Mount Alexander (S)","A","Annual","2009","2009",887,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25490","Moyne (S)","A","Annual","2009","2009",1087,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25620","Murrindindi (S)","A","Annual","2009","2009",826,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25710","Nillumbik (S)","A","Annual","2009","2009",3841,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25810","Northern Grampians (S)","A","Annual","2009","2009",612,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25900","Port Phillip (C)","A","Annual","2009","2009",4812,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25990","Pyrenees (S)","A","Annual","2009","2009",336,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26080","Queenscliffe (B)","A","Annual","2009","2009",138,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26170","South Gippsland (S)","A","Annual","2009","2009",1552,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26260","Southern Grampians (S)","A","Annual","2009","2009",969,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26350","Stonnington (C)","A","Annual","2009","2009",4871,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26430","Strathbogie (S)","A","Annual","2009","2009",487,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26490","Surf Coast (S)","A","Annual","2009","2009",1714,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26610","Swan Hill (RC)","A","Annual","2009","2009",1433,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26670","Towong (S)","A","Annual","2009","2009",293,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26700","Wangaratta (RC)","A","Annual","2009","2009",1661,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26730","Warrnambool (C)","A","Annual","2009","2009",1996,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26810","Wellington (S)","A","Annual","2009","2009",2553,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26890","West Wimmera (S)","A","Annual","2009","2009",226,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26980","Whitehorse (C)","A","Annual","2009","2009",9447,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27070","Whittlesea (C)","A","Annual","2009","2009",10559,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27170","Wodonga (C)","A","Annual","2009","2009",2579,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27260","Wyndham (C)","A","Annual","2009","2009",12619,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27350","Yarra (C)","A","Annual","2009","2009",4095,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27450","Yarra Ranges (S)","A","Annual","2009","2009",9490,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27630","Yarriambiack (S)","A","Annual","2009","2009",396,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","29399","Unincorporated Vic","A","Annual","2009","2009",15,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","3","Queensland","A","Annual","2009","2009",299058,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30250","Aurukun (S)","A","Annual","2009","2009",154,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30300","Balonne (S)","A","Annual","2009","2009",458,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30370","Banana (S)","A","Annual","2009","2009",1232,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30410","Barcaldine (R)","A","Annual","2009","2009",264,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30450","Barcoo (S)","A","Annual","2009","2009",8,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30760","Blackall-Tambo (R)","A","Annual","2009","2009",166,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30900","Boulia (S)","A","Annual","2009","2009",54,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31000","Brisbane (C)","A","Annual","2009","2009",67559,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31750","Bulloo (S)","A","Annual","2009","2009",26,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31820","Bundaberg (R)","A","Annual","2009","2009",5508,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31900","Burdekin (S)","A","Annual","2009","2009",1184,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31950","Burke (S)","A","Annual","2009","2009",36,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32080","Cairns (R)","A","Annual","2009","2009",11245,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32250","Carpentaria (S)","A","Annual","2009","2009",167,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32260","Cassowary Coast (R)","A","Annual","2009","2009",1825,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32270","Central Highlands (R) (Qld)","A","Annual","2009","2009",2645,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32310","Charters Towers (R)","A","Annual","2009","2009",884,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32330","Cherbourg (S)","A","Annual","2009","2009",165,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32450","Cloncurry (S)","A","Annual","2009","2009",274,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32500","Cook (S)","A","Annual","2009","2009",312,,
