"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11400","Cabonne (A)","A","Annual","2014","2014",922,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11450","Camden (A)","A","Annual","2014","2014",5772,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11500","Campbelltown (C) (NSW)","A","Annual","2014","2014",11852,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11520","Canada Bay (A)","A","Annual","2014","2014",5945,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11570","Canterbury-Bankstown (A)","A","Annual","2014","2014",25886,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11600","Carrathool (A)","A","Annual","2014","2014",144,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11650","Central Coast (C) (NSW)","A","Annual","2014","2014",20552,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11700","Central Darling (A)","A","Annual","2014","2014",139,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11720","Cessnock (C)","A","Annual","2014","2014",4012,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11730","Clarence Valley (A)","A","Annual","2014","2014",2799,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11750","Cobar (A)","A","Annual","2014","2014",390,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","11800","Coffs Harbour (C)","A","Annual","2014","2014",4516,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12000","Coolamon (A)","A","Annual","2014","2014",284,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12150","Coonamble (A)","A","Annual","2014","2014",283,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12350","Cowra (A)","A","Annual","2014","2014",643,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12380","Cumberland (A)","A","Annual","2014","2014",17545,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12700","Dungog (A)","A","Annual","2014","2014",480,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12730","Edward River (A)","A","Annual","2014","2014",569,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12750","Eurobodalla (A)","A","Annual","2014","2014",1780,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12850","Fairfield (C)","A","Annual","2014","2014",12405,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12870","Federation (A)","A","Annual","2014","2014",680,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12900","Forbes (A)","A","Annual","2014","2014",660,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12930","Georges River (A)","A","Annual","2014","2014",9057,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","12950","Gilgandra (A)","A","Annual","2014","2014",308,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13010","Glen Innes Severn (A)","A","Annual","2014","2014",495,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13310","Goulburn Mulwaree (A)","A","Annual","2014","2014",1760,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13340","Greater Hume Shire (A)","A","Annual","2014","2014",699,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13450","Griffith (C)","A","Annual","2014","2014",1877,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13510","Gundagai (A)","A","Annual","2014","2014",623,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13550","Gunnedah (A)","A","Annual","2014","2014",931,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13660","Gwydir (A)","A","Annual","2014","2014",349,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13800","Hawkesbury (C)","A","Annual","2014","2014",4423,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13850","Hay (A)","A","Annual","2014","2014",172,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","13910","Hilltops (A)","A","Annual","2014","2014",1309,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14000","Hornsby (A)","A","Annual","2014","2014",8995,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14100","Hunters Hill (A)","A","Annual","2014","2014",780,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14170","Inner West (A)","A","Annual","2014","2014",12273,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14200","Inverell (A)","A","Annual","2014","2014",1135,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14300","Junee (A)","A","Annual","2014","2014",391,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14350","Kempsey (A)","A","Annual","2014","2014",1825,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14400","Kiama (A)","A","Annual","2014","2014",1110,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14500","Ku-ring-gai (A)","A","Annual","2014","2014",6642,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14550","Kyogle (A)","A","Annual","2014","2014",468,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14600","Lachlan (A)","A","Annual","2014","2014",504,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14650","Lake Macquarie (C)","A","Annual","2014","2014",12303,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14700","Lane Cove (A)","A","Annual","2014","2014",2334,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14750","Leeton (A)","A","Annual","2014","2014",752,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14850","Lismore (C)","A","Annual","2014","2014",2642,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14870","Lithgow (C)","A","Annual","2014","2014",1268,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14900","Liverpool (C)","A","Annual","2014","2014",15664,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14920","Liverpool Plains (A)","A","Annual","2014","2014",497,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14950","Lockhart (A)","A","Annual","2014","2014",204,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15050","Maitland (C)","A","Annual","2014","2014",5769,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15240","Mid-Coast (A)","A","Annual","2014","2014",4551,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15270","Mid-Western Regional (A)","A","Annual","2014","2014",1652,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15300","Moree Plains (A)","A","Annual","2014","2014",1193,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15350","Mosman (A)","A","Annual","2014","2014",1766,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15520","Murray River (A)","A","Annual","2014","2014",657,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15560","Murrumbidgee (A)","A","Annual","2014","2014",210,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15650","Muswellbrook (A)","A","Annual","2014","2014",1301,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15700","Nambucca (A)","A","Annual","2014","2014",1027,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15750","Narrabri (A)","A","Annual","2014","2014",1070,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15800","Narrandera (A)","A","Annual","2014","2014",438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15850","Narromine (A)","A","Annual","2014","2014",492,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15900","Newcastle (C)","A","Annual","2014","2014",9829,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15950","North Sydney (A)","A","Annual","2014","2014",4217,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15990","Northern Beaches (A)","A","Annual","2014","2014",17845,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16100","Oberon (A)","A","Annual","2014","2014",327,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16150","Orange (C)","A","Annual","2014","2014",3190,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16200","Parkes (A)","A","Annual","2014","2014",1047,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16260","Parramatta (C)","A","Annual","2014","2014",16010,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16350","Penrith (C)","A","Annual","2014","2014",14732,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16380","Port Macquarie-Hastings (A)","A","Annual","2014","2014",4110,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16400","Port Stephens (A)","A","Annual","2014","2014",4064,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16490","Queanbeyan-Palerang Regional (A)","A","Annual","2014","2014",3987,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16550","Randwick (C)","A","Annual","2014","2014",8372,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16610","Richmond Valley (A)","A","Annual","2014","2014",1534,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16700","Ryde (C)","A","Annual","2014","2014",7191,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16900","Shellharbour (C)","A","Annual","2014","2014",4567,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","16950","Shoalhaven (C)","A","Annual","2014","2014",5483,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17000","Singleton (A)","A","Annual","2014","2014",1692,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17040","Snowy Monaro Regional (A)","A","Annual","2014","2014",1127,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17080","Snowy Valleys (A)","A","Annual","2014","2014",897,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17100","Strathfield (A)","A","Annual","2014","2014",2253,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17150","Sutherland Shire (A)","A","Annual","2014","2014",14411,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17200","Sydney (C)","A","Annual","2014","2014",7425,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17310","Tamworth Regional (A)","A","Annual","2014","2014",4160,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17350","Temora (A)","A","Annual","2014","2014",365,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17400","Tenterfield (A)","A","Annual","2014","2014",367,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17420","The Hills Shire (A)","A","Annual","2014","2014",10150,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17550","Tweed (A)","A","Annual","2014","2014",5068,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17620","Upper Hunter Shire (A)","A","Annual","2014","2014",990,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17640","Upper Lachlan Shire (A)","A","Annual","2014","2014",450,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17650","Uralla (A)","A","Annual","2014","2014",340,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17750","Wagga Wagga (C)","A","Annual","2014","2014",4545,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17850","Walcha (A)","A","Annual","2014","2014",172,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17900","Walgett (A)","A","Annual","2014","2014",496,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17950","Warren (A)","A","Annual","2014","2014",257,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18020","Warrumbungle Shire (A)","A","Annual","2014","2014",558,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18050","Waverley (A)","A","Annual","2014","2014",4834,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18100","Weddin (A)","A","Annual","2014","2014",209,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18200","Wentworth (A)","A","Annual","2014","2014",451,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18230","Western Plains Regional (A)","A","Annual","2014","2014",3766,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18250","Willoughby (C)","A","Annual","2014","2014",5326,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18350","Wingecarribee (A)","A","Annual","2014","2014",2624,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18400","Wollondilly (A)","A","Annual","2014","2014",3431,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18450","Wollongong (C)","A","Annual","2014","2014",12718,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18500","Woollahra (A)","A","Annual","2014","2014",3392,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18710","Yass Valley (A)","A","Annual","2014","2014",1105,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","19399","Unincorporated NSW","A","Annual","2014","2014",91,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","2","Victoria","A","Annual","2014","2014",381358,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20110","Alpine (S)","A","Annual","2014","2014",611,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20260","Ararat (RC)","A","Annual","2014","2014",636,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20570","Ballarat (C)","A","Annual","2014","2014",6746,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20660","Banyule (C)","A","Annual","2014","2014",8303,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20740","Bass Coast (S)","A","Annual","2014","2014",1853,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20830","Baw Baw (S)","A","Annual","2014","2014",3178,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20910","Bayside (C)","A","Annual","2014","2014",5656,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21010","Benalla (RC)","A","Annual","2014","2014",749,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21110","Boroondara (C)","A","Annual","2014","2014",8746,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21180","Brimbank (C)","A","Annual","2014","2014",13011,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21270","Buloke (S)","A","Annual","2014","2014",311,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21370","Campaspe (S)","A","Annual","2014","2014",2237,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21450","Cardinia (S)","A","Annual","2014","2014",7363,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21610","Casey (C)","A","Annual","2014","2014",22866,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21670","Central Goldfields (S)","A","Annual","2014","2014",682,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21750","Colac-Otway (S)","A","Annual","2014","2014",1296,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21830","Corangamite (S)","A","Annual","2014","2014",1012,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21890","Darebin (C)","A","Annual","2014","2014",9540,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22110","East Gippsland (S)","A","Annual","2014","2014",2425,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22170","Frankston (C)","A","Annual","2014","2014",9141,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22250","Gannawarra (S)","A","Annual","2014","2014",585,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22310","Glen Eira (C)","A","Annual","2014","2014",9197,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22410","Glenelg (S)","A","Annual","2014","2014",1035,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22490","Golden Plains (S)","A","Annual","2014","2014",1506,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22620","Greater Bendigo (C)","A","Annual","2014","2014",7133,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22670","Greater Dandenong (C)","A","Annual","2014","2014",10351,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22750","Greater Geelong (C)","A","Annual","2014","2014",14221,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22830","Greater Shepparton (C)","A","Annual","2014","2014",4407,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22910","Hepburn (S)","A","Annual","2014","2014",792,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22980","Hindmarsh (S)","A","Annual","2014","2014",271,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23110","Hobsons Bay (C)","A","Annual","2014","2014",6467,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23190","Horsham (RC)","A","Annual","2014","2014",1289,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23270","Hume (C)","A","Annual","2014","2014",14734,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23350","Indigo (S)","A","Annual","2014","2014",821,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23430","Kingston (C) (Vic.)","A","Annual","2014","2014",9847,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23670","Knox (C)","A","Annual","2014","2014",9582,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23810","Latrobe (C) (Vic.)","A","Annual","2014","2014",4813,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23940","Loddon (S)","A","Annual","2014","2014",366,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24130","Macedon Ranges (S)","A","Annual","2014","2014",2965,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24210","Manningham (C)","A","Annual","2014","2014",5939,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24250","Mansfield (S)","A","Annual","2014","2014",490,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24330","Maribyrnong (C)","A","Annual","2014","2014",5889,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24410","Maroondah (C)","A","Annual","2014","2014",7502,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24600","Melbourne (C)","A","Annual","2014","2014",4380,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24650","Melton (C)","A","Annual","2014","2014",11588,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24780","Mildura (RC)","A","Annual","2014","2014",3505,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24850","Mitchell (S)","A","Annual","2014","2014",2832,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24900","Moira (S)","A","Annual","2014","2014",1704,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24970","Monash (C)","A","Annual","2014","2014",9881,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25060","Moonee Valley (C)","A","Annual","2014","2014",6893,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25150","Moorabool (S)","A","Annual","2014","2014",2076,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25250","Moreland (C)","A","Annual","2014","2014",10791,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25340","Mornington Peninsula (S)","A","Annual","2014","2014",8726,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25430","Mount Alexander (S)","A","Annual","2014","2014",832,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25490","Moyne (S)","A","Annual","2014","2014",1032,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25620","Murrindindi (S)","A","Annual","2014","2014",725,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25710","Nillumbik (S)","A","Annual","2014","2014",3605,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25810","Northern Grampians (S)","A","Annual","2014","2014",569,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25900","Port Phillip (C)","A","Annual","2014","2014",5426,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25990","Pyrenees (S)","A","Annual","2014","2014",325,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26080","Queenscliffe (B)","A","Annual","2014","2014",117,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26170","South Gippsland (S)","A","Annual","2014","2014",1625,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26260","Southern Grampians (S)","A","Annual","2014","2014",930,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26350","Stonnington (C)","A","Annual","2014","2014",4747,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26430","Strathbogie (S)","A","Annual","2014","2014",491,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26490","Surf Coast (S)","A","Annual","2014","2014",1992,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26610","Swan Hill (RC)","A","Annual","2014","2014",1484,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26670","Towong (S)","A","Annual","2014","2014",281,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26700","Wangaratta (RC)","A","Annual","2014","2014",1656,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26730","Warrnambool (C)","A","Annual","2014","2014",2157,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26810","Wellington (S)","A","Annual","2014","2014",2591,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26890","West Wimmera (S)","A","Annual","2014","2014",273,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26980","Whitehorse (C)","A","Annual","2014","2014",9302,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27070","Whittlesea (C)","A","Annual","2014","2014",15019,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27170","Wodonga (C)","A","Annual","2014","2014",2908,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27260","Wyndham (C)","A","Annual","2014","2014",19717,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27350","Yarra (C)","A","Annual","2014","2014",4484,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27450","Yarra Ranges (S)","A","Annual","2014","2014",9751,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27630","Yarriambiack (S)","A","Annual","2014","2014",361,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","29399","Unincorporated Vic","A","Annual","2014","2014",18,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","3","Queensland","A","Annual","2014","2014",318229,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30250","Aurukun (S)","A","Annual","2014","2014",120,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30300","Balonne (S)","A","Annual","2014","2014",350,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30370","Banana (S)","A","Annual","2014","2014",1194,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30410","Barcaldine (R)","A","Annual","2014","2014",206,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30450","Barcoo (S)","A","Annual","2014","2014",4,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30760","Blackall-Tambo (R)","A","Annual","2014","2014",160,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30900","Boulia (S)","A","Annual","2014","2014",45,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31000","Brisbane (C)","A","Annual","2014","2014",72949,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31750","Bulloo (S)","A","Annual","2014","2014",23,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31820","Bundaberg (R)","A","Annual","2014","2014",5273,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31900","Burdekin (S)","A","Annual","2014","2014",999,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31950","Burke (S)","A","Annual","2014","2014",29,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32080","Cairns (R)","A","Annual","2014","2014",11265,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32250","Carpentaria (S)","A","Annual","2014","2014",165,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32260","Cassowary Coast (R)","A","Annual","2014","2014",1838,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32270","Central Highlands (R) (Qld)","A","Annual","2014","2014",2712,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32310","Charters Towers (R)","A","Annual","2014","2014",773,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32330","Cherbourg (S)","A","Annual","2014","2014",204,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32450","Cloncurry (S)","A","Annual","2014","2014",223,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32500","Cook (S)","A","Annual","2014","2014",273,,
