"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17040","Snowy Monaro Regional (A)","A","Annual","2007","2007",1192,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17080","Snowy Valleys (A)","A","Annual","2007","2007",952,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17100","Strathfield (A)","A","Annual","2007","2007",1703,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17150","Sutherland Shire (A)","A","Annual","2007","2007",13831,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17200","Sydney (C)","A","Annual","2007","2007",5885,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17310","Tamworth Regional (A)","A","Annual","2007","2007",3780,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17350","Temora (A)","A","Annual","2007","2007",382,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17400","Tenterfield (A)","A","Annual","2007","2007",440,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17420","The Hills Shire (A)","A","Annual","2007","2007",9438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17550","Tweed (A)","A","Annual","2007","2007",4528,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17620","Upper Hunter Shire (A)","A","Annual","2007","2007",931,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17640","Upper Lachlan Shire (A)","A","Annual","2007","2007",409,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17650","Uralla (A)","A","Annual","2007","2007",377,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17750","Wagga Wagga (C)","A","Annual","2007","2007",4198,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17850","Walcha (A)","A","Annual","2007","2007",184,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17900","Walgett (A)","A","Annual","2007","2007",599,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","17950","Warren (A)","A","Annual","2007","2007",232,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18020","Warrumbungle Shire (A)","A","Annual","2007","2007",666,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18050","Waverley (A)","A","Annual","2007","2007",3961,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18100","Weddin (A)","A","Annual","2007","2007",213,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18200","Wentworth (A)","A","Annual","2007","2007",433,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18230","Western Plains Regional (A)","A","Annual","2007","2007",3529,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18250","Willoughby (C)","A","Annual","2007","2007",4738,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18350","Wingecarribee (A)","A","Annual","2007","2007",2629,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18400","Wollondilly (A)","A","Annual","2007","2007",3102,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18450","Wollongong (C)","A","Annual","2007","2007",11855,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18500","Woollahra (A)","A","Annual","2007","2007",2893,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","18710","Yass Valley (A)","A","Annual","2007","2007",971,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","19399","Unincorporated NSW","A","Annual","2007","2007",59,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","2","Victoria","A","Annual","2007","2007",322116,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20110","Alpine (S)","A","Annual","2007","2007",633,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20260","Ararat (RC)","A","Annual","2007","2007",638,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20570","Ballarat (C)","A","Annual","2007","2007",5517,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20660","Banyule (C)","A","Annual","2007","2007",7157,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20740","Bass Coast (S)","A","Annual","2007","2007",1465,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20830","Baw Baw (S)","A","Annual","2007","2007",2314,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","20910","Bayside (C)","A","Annual","2007","2007",5834,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21010","Benalla (RC)","A","Annual","2007","2007",718,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21110","Boroondara (C)","A","Annual","2007","2007",8820,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21180","Brimbank (C)","A","Annual","2007","2007",11374,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21270","Buloke (S)","A","Annual","2007","2007",406,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21370","Campaspe (S)","A","Annual","2007","2007",2333,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21450","Cardinia (S)","A","Annual","2007","2007",4572,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21610","Casey (C)","A","Annual","2007","2007",17826,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21670","Central Goldfields (S)","A","Annual","2007","2007",659,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21750","Colac-Otway (S)","A","Annual","2007","2007",1231,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21830","Corangamite (S)","A","Annual","2007","2007",1015,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","21890","Darebin (C)","A","Annual","2007","2007",8716,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22110","East Gippsland (S)","A","Annual","2007","2007",2231,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22170","Frankston (C)","A","Annual","2007","2007",7924,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22250","Gannawarra (S)","A","Annual","2007","2007",600,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22310","Glen Eira (C)","A","Annual","2007","2007",8397,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22410","Glenelg (S)","A","Annual","2007","2007",1163,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22490","Golden Plains (S)","A","Annual","2007","2007",1170,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22620","Greater Bendigo (C)","A","Annual","2007","2007",5990,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22670","Greater Dandenong (C)","A","Annual","2007","2007",8308,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22750","Greater Geelong (C)","A","Annual","2007","2007",12329,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22830","Greater Shepparton (C)","A","Annual","2007","2007",3946,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22910","Hepburn (S)","A","Annual","2007","2007",781,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","22980","Hindmarsh (S)","A","Annual","2007","2007",337,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23110","Hobsons Bay (C)","A","Annual","2007","2007",5567,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23190","Horsham (RC)","A","Annual","2007","2007",1181,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23270","Hume (C)","A","Annual","2007","2007",11833,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23350","Indigo (S)","A","Annual","2007","2007",880,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23430","Kingston (C) (Vic.)","A","Annual","2007","2007",8562,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23670","Knox (C)","A","Annual","2007","2007",9108,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23810","Latrobe (C) (Vic.)","A","Annual","2007","2007",4479,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","23940","Loddon (S)","A","Annual","2007","2007",423,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24130","Macedon Ranges (S)","A","Annual","2007","2007",2586,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24210","Manningham (C)","A","Annual","2007","2007",5758,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24250","Mansfield (S)","A","Annual","2007","2007",372,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24330","Maribyrnong (C)","A","Annual","2007","2007",4488,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24410","Maroondah (C)","A","Annual","2007","2007",6549,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24600","Melbourne (C)","A","Annual","2007","2007",2597,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24650","Melton (C)","A","Annual","2007","2007",7779,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24780","Mildura (RC)","A","Annual","2007","2007",3335,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24850","Mitchell (S)","A","Annual","2007","2007",2367,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24900","Moira (S)","A","Annual","2007","2007",1634,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","24970","Monash (C)","A","Annual","2007","2007",8496,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25060","Moonee Valley (C)","A","Annual","2007","2007",6187,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25150","Moorabool (S)","A","Annual","2007","2007",1648,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25250","Moreland (C)","A","Annual","2007","2007",9099,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25340","Mornington Peninsula (S)","A","Annual","2007","2007",8127,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25430","Mount Alexander (S)","A","Annual","2007","2007",912,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25490","Moyne (S)","A","Annual","2007","2007",1006,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25620","Murrindindi (S)","A","Annual","2007","2007",835,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25710","Nillumbik (S)","A","Annual","2007","2007",3929,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25810","Northern Grampians (S)","A","Annual","2007","2007",639,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25900","Port Phillip (C)","A","Annual","2007","2007",4406,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","25990","Pyrenees (S)","A","Annual","2007","2007",334,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26080","Queenscliffe (B)","A","Annual","2007","2007",137,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26170","South Gippsland (S)","A","Annual","2007","2007",1526,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26260","Southern Grampians (S)","A","Annual","2007","2007",1007,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26350","Stonnington (C)","A","Annual","2007","2007",4708,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26430","Strathbogie (S)","A","Annual","2007","2007",466,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26490","Surf Coast (S)","A","Annual","2007","2007",1610,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26610","Swan Hill (RC)","A","Annual","2007","2007",1383,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26670","Towong (S)","A","Annual","2007","2007",312,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26700","Wangaratta (RC)","A","Annual","2007","2007",1662,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26730","Warrnambool (C)","A","Annual","2007","2007",1973,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26810","Wellington (S)","A","Annual","2007","2007",2410,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26890","West Wimmera (S)","A","Annual","2007","2007",224,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","26980","Whitehorse (C)","A","Annual","2007","2007",9413,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27070","Whittlesea (C)","A","Annual","2007","2007",9391,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27170","Wodonga (C)","A","Annual","2007","2007",2438,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27260","Wyndham (C)","A","Annual","2007","2007",10395,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27350","Yarra (C)","A","Annual","2007","2007",3804,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27450","Yarra Ranges (S)","A","Annual","2007","2007",9322,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","27630","Yarriambiack (S)","A","Annual","2007","2007",397,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","29399","Unincorporated Vic","A","Annual","2007","2007",18,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","3","Queensland","A","Annual","2007","2007",274026,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30250","Aurukun (S)","A","Annual","2007","2007",140,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30300","Balonne (S)","A","Annual","2007","2007",439,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30370","Banana (S)","A","Annual","2007","2007",1209,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30410","Barcaldine (R)","A","Annual","2007","2007",242,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30450","Barcoo (S)","A","Annual","2007","2007",17,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30760","Blackall-Tambo (R)","A","Annual","2007","2007",147,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","30900","Boulia (S)","A","Annual","2007","2007",36,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31000","Brisbane (C)","A","Annual","2007","2007",62950,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31750","Bulloo (S)","A","Annual","2007","2007",25,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31820","Bundaberg (R)","A","Annual","2007","2007",5141,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31900","Burdekin (S)","A","Annual","2007","2007",1170,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","31950","Burke (S)","A","Annual","2007","2007",35,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32080","Cairns (R)","A","Annual","2007","2007",10118,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32250","Carpentaria (S)","A","Annual","2007","2007",166,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32260","Cassowary Coast (R)","A","Annual","2007","2007",1767,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32270","Central Highlands (R) (Qld)","A","Annual","2007","2007",2455,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32310","Charters Towers (R)","A","Annual","2007","2007",834,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32330","Cherbourg (S)","A","Annual","2007","2007",155,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32450","Cloncurry (S)","A","Annual","2007","2007",296,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","32500","Cook (S)","A","Annual","2007","2007",255,,
