Local Government Area,State/Territory,Age Group,Population
Adelaide,SA,0 - 4,561
Adelaide,SA,5 - 9,335
Adelaide,SA,10 - 14,335
Adelaide,SA,15 - 19,1372
Adelaide,SA,20 - 24,4272
Adelaide,SA,25 - 29,2919
Adelaide,SA,30 - 34,1823
Adelaide,SA,35 - 39,1328
Adelaide,SA,40 - 44,1028
Adelaide,SA,45 - 49,1075
Adelaide,SA,50 - 54,1062
Adelaide,SA,55 - 59,1045
Adelaide,SA,60 - 64,1115
Adelaide,SA,65 - 69,706
Adelaide,SA,70 - 74,505
Adelaide,SA,75 - 79,356
Adelaide,SA,80 - 84,316
Adelaide,SA,85 and over,372
Adelaide Hills,SA,0 - 4,2298
Adelaide Hills,SA,5 - 9,2587
Adelaide Hills,SA,10 - 14,2774
Adelaide Hills,SA,15 - 19,2957
Adelaide Hills,SA,20 - 24,2207
Adelaide Hills,SA,25 - 29,1526
Adelaide Hills,SA,30 - 34,1831
Adelaide Hills,SA,35 - 39,2688
Adelaide Hills,SA,40 - 44,3100
Adelaide Hills,SA,45 - 49,3293
Adelaide Hills,SA,50 - 54,3316
Adelaide Hills,SA,55 - 59,3137
Adelaide Hills,SA,60 - 64,2845
Adelaide Hills,SA,65 - 69,1857
Adelaide Hills,SA,70 - 74,1231
Adelaide Hills,SA,75 - 79,832
Adelaide Hills,SA,80 - 84,612
Adelaide Hills,SA,85 and over,549
Albany,WA,0 - 4,2136
Albany,WA,5 - 9,2212
Albany,WA,10 - 14,2586
Albany,WA,15 - 19,2350
Albany,WA,20 - 24,1863
Albany,WA,25 - 29,1728
Albany,WA,30 - 34,1898
Albany,WA,35 - 39,2172
Albany,WA,40 - 44,2418
Albany,WA,45 - 49,2490
Albany,WA,50 - 54,2469
Albany,WA,55 - 59,2298
Albany,WA,60 - 64,2022
Albany,WA,65 - 69,1673
Albany,WA,70 - 74,1439
Albany,WA,75 - 79,1146
Albany,WA,80 - 84,904
Albany,WA,85 and over,714
Albury,NSW,0 - 4,3266
Albury,NSW,5 - 9,3054
Albury,NSW,10 - 14,3247
Albury,NSW,15 - 19,3793
Albury,NSW,20 - 24,3762
Albury,NSW,25 - 29,3338
Albury,NSW,30 - 34,3056
Albury,NSW,35 - 39,3169
Albury,NSW,40 - 44,3159
Albury,NSW,45 - 49,3303
Albury,NSW,50 - 54,3357
Albury,NSW,55 - 59,2954
Albury,NSW,60 - 64,2637
Albury,NSW,65 - 69,2027
Albury,NSW,70 - 74,1651
Albury,NSW,75 - 79,1341
Albury,NSW,80 - 84,1106
Albury,NSW,85 and over,1002
Alexandrina,SA,0 - 4,1344
Alexandrina,SA,5 - 9,1274
Alexandrina,SA,10 - 14,1424
Alexandrina,SA,15 - 19,1469
Alexandrina,SA,20 - 24,986
Alexandrina,SA,25 - 29,926
Alexandrina,SA,30 - 34,1066
Alexandrina,SA,35 - 39,1400
Alexandrina,SA,40 - 44,1427
Alexandrina,SA,45 - 49,1609
Alexandrina,SA,50 - 54,1736
Alexandrina,SA,55 - 59,1730
Alexandrina,SA,60 - 64,2048
Alexandrina,SA,65 - 69,1737
Alexandrina,SA,70 - 74,1315
Alexandrina,SA,75 - 79,974
Alexandrina,SA,80 - 84,721
Alexandrina,SA,85 and over,543
Alice Springs,NT,0 - 4,2164
Alice Springs,NT,5 - 9,1970
Alice Springs,NT,10 - 14,1976
Alice Springs,NT,15 - 19,1952
Alice Springs,NT,20 - 24,2093
Alice Springs,NT,25 - 29,2433
Alice Springs,NT,30 - 34,2352
Alice Springs,NT,35 - 39,2318
Alice Springs,NT,40 - 44,2216
Alice Springs,NT,45 - 49,2255
Alice Springs,NT,50 - 54,2128
Alice Springs,NT,55 - 59,1782
Alice Springs,NT,60 - 64,1134
Alice Springs,NT,65 - 69,729
Alice Springs,NT,70 - 74,382
Alice Springs,NT,75 - 79,231
Alice Springs,NT,80 - 84,180
Alice Springs,NT,85 and over,102
Alpine,VIC,0 - 4,648
Alpine,VIC,5 - 9,646
Alpine,VIC,10 - 14,761
Alpine,VIC,15 - 19,721
Alpine,VIC,20 - 24,513
Alpine,VIC,25 - 29,437
Alpine,VIC,30 - 34,504
Alpine,VIC,35 - 39,731
Alpine,VIC,40 - 44,788
Alpine,VIC,45 - 49,953
Alpine,VIC,50 - 54,979
Alpine,VIC,55 - 59,944
Alpine,VIC,60 - 64,952
Alpine,VIC,65 - 69,767
Alpine,VIC,70 - 74,634
Alpine,VIC,75 - 79,456
Alpine,VIC,80 - 84,366
Alpine,VIC,85 and over,289
Anangu Pitjantjatjara,SA,0 - 4,255
Anangu Pitjantjatjara,SA,5 - 9,239
Anangu Pitjantjatjara,SA,10 - 14,202
Anangu Pitjantjatjara,SA,15 - 19,247
Anangu Pitjantjatjara,SA,20 - 24,280
Anangu Pitjantjatjara,SA,25 - 29,274
Anangu Pitjantjatjara,SA,30 - 34,186
Anangu Pitjantjatjara,SA,35 - 39,203
Anangu Pitjantjatjara,SA,40 - 44,151
Anangu Pitjantjatjara,SA,45 - 49,122
Anangu Pitjantjatjara,SA,50 - 54,103
Anangu Pitjantjatjara,SA,55 - 59,101
Anangu Pitjantjatjara,SA,60 - 64,71
Anangu Pitjantjatjara,SA,65 - 69,40
Anangu Pitjantjatjara,SA,70 - 74,35
Anangu Pitjantjatjara,SA,75 - 79,19
Anangu Pitjantjatjara,SA,80 - 84,13
Anangu Pitjantjatjara,SA,85 and over,19
Ararat,VIC,0 - 4,675
Ararat,VIC,5 - 9,613
Ararat,VIC,10 - 14,705
Ararat,VIC,15 - 19,654
Ararat,VIC,20 - 24,554
Ararat,VIC,25 - 29,560
Ararat,VIC,30 - 34,592
Ararat,VIC,35 - 39,684
Ararat,VIC,40 - 44,756
Ararat,VIC,45 - 49,807
Ararat,VIC,50 - 54,855
Ararat,VIC,55 - 59,853
Ararat,VIC,60 - 64,822
Ararat,VIC,65 - 69,663
Ararat,VIC,70 - 74,512
Ararat,VIC,75 - 79,434
Ararat,VIC,80 - 84,342
Ararat,VIC,85 and over,256
Armadale,WA,0 - 4,4707
Armadale,WA,5 - 9,4065
Armadale,WA,10 - 14,4162
Armadale,WA,15 - 19,4579
Armadale,WA,20 - 24,4955
Armadale,WA,25 - 29,4845
Armadale,WA,30 - 34,4118
Armadale,WA,35 - 39,4111
Armadale,WA,40 - 44,4165
Armadale,WA,45 - 49,4281
Armadale,WA,50 - 54,4026
Armadale,WA,55 - 59,3689
Armadale,WA,60 - 64,3460
Armadale,WA,65 - 69,2269
Armadale,WA,70 - 74,1723
Armadale,WA,75 - 79,1215
Armadale,WA,80 - 84,839
Armadale,WA,85 and over,649
Ashburton,WA,0 - 4,746
Ashburton,WA,5 - 9,629
Ashburton,WA,10 - 14,462
Ashburton,WA,15 - 19,317
Ashburton,WA,20 - 24,740
Ashburton,WA,25 - 29,1223
Ashburton,WA,30 - 34,1095
Ashburton,WA,35 - 39,1079
Ashburton,WA,40 - 44,931
Ashburton,WA,45 - 49,768
Ashburton,WA,50 - 54,671
Ashburton,WA,55 - 59,470
Ashburton,WA,60 - 64,229
Ashburton,WA,65 - 69,86
Ashburton,WA,70 - 74,41
Ashburton,WA,75 - 79,15
Ashburton,WA,80 - 84,3
Ashburton,WA,85 and over,5
Augusta-Margaret River,WA,0 - 4,836
Augusta-Margaret River,WA,5 - 9,822
Augusta-Margaret River,WA,10 - 14,759
Augusta-Margaret River,WA,15 - 19,676
Augusta-Margaret River,WA,20 - 24,539
Augusta-Margaret River,WA,25 - 29,719
Augusta-Margaret River,WA,30 - 34,845
Augusta-Margaret River,WA,35 - 39,1014
Augusta-Margaret River,WA,40 - 44,963
Augusta-Margaret River,WA,45 - 49,910
Augusta-Margaret River,WA,50 - 54,933
Augusta-Margaret River,WA,55 - 59,807
Augusta-Margaret River,WA,60 - 64,665
Augusta-Margaret River,WA,65 - 69,467
Augusta-Margaret River,WA,70 - 74,368
Augusta-Margaret River,WA,75 - 79,261
Augusta-Margaret River,WA,80 - 84,188
Augusta-Margaret River,WA,85 and over,179
Aurukun,QLD,0 - 4,150
Aurukun,QLD,5 - 9,158
Aurukun,QLD,10 - 14,119
Aurukun,QLD,15 - 19,121
Aurukun,QLD,20 - 24,112
Aurukun,QLD,25 - 29,96
Aurukun,QLD,30 - 34,123
Aurukun,QLD,35 - 39,114
Aurukun,QLD,40 - 44,93
Aurukun,QLD,45 - 49,81
Aurukun,QLD,50 - 54,58
Aurukun,QLD,55 - 59,57
Aurukun,QLD,60 - 64,32
Aurukun,QLD,65 - 69,23
Aurukun,QLD,70 - 74,6
Aurukun,QLD,75 - 79,10
Aurukun,QLD,80 - 84,9
Aurukun,QLD,85 and over,3
Ballarat,VIC,0 - 4,6233
Ballarat,VIC,5 - 9,5745
Ballarat,VIC,10 - 14,5991
Ballarat,VIC,15 - 19,7197
Ballarat,VIC,20 - 24,7513
Ballarat,VIC,25 - 29,6366
Ballarat,VIC,30 - 34,5660
Ballarat,VIC,35 - 39,6127
Ballarat,VIC,40 - 44,5956
Ballarat,VIC,45 - 49,6278
Ballarat,VIC,50 - 54,6058
Ballarat,VIC,55 - 59,5543
Ballarat,VIC,60 - 64,5012
Ballarat,VIC,65 - 69,3877
Ballarat,VIC,70 - 74,3157
Ballarat,VIC,75 - 79,2629
Ballarat,VIC,80 - 84,2137
Ballarat,VIC,85 and over,1880
Ballina,NSW,0 - 4,2206
Ballina,NSW,5 - 9,2379
Ballina,NSW,10 - 14,2670
Ballina,NSW,15 - 19,2469
Ballina,NSW,20 - 24,1866
Ballina,NSW,25 - 29,1798
Ballina,NSW,30 - 34,1889
Ballina,NSW,35 - 39,2414
Ballina,NSW,40 - 44,2631
Ballina,NSW,45 - 49,2970
Ballina,NSW,50 - 54,3077
Ballina,NSW,55 - 59,3021
Ballina,NSW,60 - 64,2754
Ballina,NSW,65 - 69,2238
Ballina,NSW,70 - 74,1830
Ballina,NSW,75 - 79,1558
Ballina,NSW,80 - 84,1454
Ballina,NSW,85 and over,1347
Balonne,QLD,0 - 4,441
Balonne,QLD,5 - 9,427
Balonne,QLD,10 - 14,371
Balonne,QLD,15 - 19,257
Balonne,QLD,20 - 24,266
Balonne,QLD,25 - 29,316
Balonne,QLD,30 - 34,305
Balonne,QLD,35 - 39,360
Balonne,QLD,40 - 44,368
Balonne,QLD,45 - 49,355
Balonne,QLD,50 - 54,327
Balonne,QLD,55 - 59,263
Balonne,QLD,60 - 64,248
Balonne,QLD,65 - 69,181
Balonne,QLD,70 - 74,129
Balonne,QLD,75 - 79,106
Balonne,QLD,80 - 84,62
Balonne,QLD,85 and over,51
Balranald,NSW,0 - 4,165
Balranald,NSW,5 - 9,176
Balranald,NSW,10 - 14,134
Balranald,NSW,15 - 19,145
Balranald,NSW,20 - 24,133
Balranald,NSW,25 - 29,118
Balranald,NSW,30 - 34,142
Balranald,NSW,35 - 39,164
Balranald,NSW,40 - 44,153
Balranald,NSW,45 - 49,189
Balranald,NSW,50 - 54,203
Balranald,NSW,55 - 59,169
Balranald,NSW,60 - 64,136
Balranald,NSW,65 - 69,108
Balranald,NSW,70 - 74,83
Balranald,NSW,75 - 79,74
Balranald,NSW,80 - 84,52
Balranald,NSW,85 and over,37
Banana,QLD,0 - 4,1226
Banana,QLD,5 - 9,1145
Banana,QLD,10 - 14,1039
Banana,QLD,15 - 19,897
Banana,QLD,20 - 24,953
Banana,QLD,25 - 29,1118
Banana,QLD,30 - 34,1012
Banana,QLD,35 - 39,1068
Banana,QLD,40 - 44,982
Banana,QLD,45 - 49,1132
Banana,QLD,50 - 54,998
Banana,QLD,55 - 59,850
Banana,QLD,60 - 64,695
Banana,QLD,65 - 69,564
Banana,QLD,70 - 74,466
Banana,QLD,75 - 79,308
Banana,QLD,80 - 84,225
Banana,QLD,85 and over,177
Banyule,VIC,0 - 4,7788
Banyule,VIC,5 - 9,6740
Banyule,VIC,10 - 14,6874
Banyule,VIC,15 - 19,7596
Banyule,VIC,20 - 24,9093
Banyule,VIC,25 - 29,8652
Banyule,VIC,30 - 34,8481
Banyule,VIC,35 - 39,9066
Banyule,VIC,40 - 44,8543
Banyule,VIC,45 - 49,8449
Banyule,VIC,50 - 54,8234
Banyule,VIC,55 - 59,7505
Banyule,VIC,60 - 64,7052
Banyule,VIC,65 - 69,5349
Banyule,VIC,70 - 74,4115
Banyule,VIC,75 - 79,3427
Banyule,VIC,80 - 84,2986
Banyule,VIC,85 and over,2830
Barcaldine,QLD,0 - 4,268
Barcaldine,QLD,5 - 9,240
Barcaldine,QLD,10 - 14,198
Barcaldine,QLD,15 - 19,189
Barcaldine,QLD,20 - 24,184
Barcaldine,QLD,25 - 29,222
Barcaldine,QLD,30 - 34,185
Barcaldine,QLD,35 - 39,199
Barcaldine,QLD,40 - 44,259
Barcaldine,QLD,45 - 49,258
Barcaldine,QLD,50 - 54,239
Barcaldine,QLD,55 - 59,201
Barcaldine,QLD,60 - 64,170
Barcaldine,QLD,65 - 69,159
Barcaldine,QLD,70 - 74,117
Barcaldine,QLD,75 - 79,94
Barcaldine,QLD,80 - 84,66
Barcaldine,QLD,85 and over,47
Barcoo,QLD,0 - 4,12
Barcoo,QLD,5 - 9,27
Barcoo,QLD,10 - 14,18
Barcoo,QLD,15 - 19,17
Barcoo,QLD,20 - 24,31
Barcoo,QLD,25 - 29,26
Barcoo,QLD,30 - 34,25
Barcoo,QLD,35 - 39,21
Barcoo,QLD,40 - 44,30
Barcoo,QLD,45 - 49,33
Barcoo,QLD,50 - 54,21
Barcoo,QLD,55 - 59,30
Barcoo,QLD,60 - 64,20
Barcoo,QLD,65 - 69,21
Barcoo,QLD,70 - 74,13
Barcoo,QLD,75 - 79,6
Barcoo,QLD,80 - 84,6
Barcoo,QLD,85 and over,3
Barkly,NT,0 - 4,793
Barkly,NT,5 - 9,767
Barkly,NT,10 - 14,584
Barkly,NT,15 - 19,710
Barkly,NT,20 - 24,737
Barkly,NT,25 - 29,737
Barkly,NT,30 - 34,570
Barkly,NT,35 - 39,543
Barkly,NT,40 - 44,490
Barkly,NT,45 - 49,465
Barkly,NT,50 - 54,394
Barkly,NT,55 - 59,359
Barkly,NT,60 - 64,314
Barkly,NT,65 - 69,169
Barkly,NT,70 - 74,137
Barkly,NT,75 - 79,42
Barkly,NT,80 - 84,29
Barkly,NT,85 and over,23
Barossa,SA,0 - 4,1340
Barossa,SA,5 - 9,1360
Barossa,SA,10 - 14,1465
Barossa,SA,15 - 19,1441
Barossa,SA,20 - 24,1158
Barossa,SA,25 - 29,1125
Barossa,SA,30 - 34,1214
Barossa,SA,35 - 39,1432
Barossa,SA,40 - 44,1521
Barossa,SA,45 - 49,1678
Barossa,SA,50 - 54,1715
Barossa,SA,55 - 59,1603
Barossa,SA,60 - 64,1470
Barossa,SA,65 - 69,1117
Barossa,SA,70 - 74,826
Barossa,SA,75 - 79,695
Barossa,SA,80 - 84,546
Barossa,SA,85 and over,551
Barunga West,SA,0 - 4,126
Barunga West,SA,5 - 9,120
Barunga West,SA,10 - 14,163
Barunga West,SA,15 - 19,125
Barunga West,SA,20 - 24,89
Barunga West,SA,25 - 29,96
Barunga West,SA,30 - 34,83
Barunga West,SA,35 - 39,138
Barunga West,SA,40 - 44,168
Barunga West,SA,45 - 49,187
Barunga West,SA,50 - 54,176
Barunga West,SA,55 - 59,204
Barunga West,SA,60 - 64,238
Barunga West,SA,65 - 69,176
Barunga West,SA,70 - 74,129
Barunga West,SA,75 - 79,145
Barunga West,SA,80 - 84,86
Barunga West,SA,85 and over,86
Bass Coast,VIC,0 - 4,1693
Bass Coast,VIC,5 - 9,1621
Bass Coast,VIC,10 - 14,1610
Bass Coast,VIC,15 - 19,1636
Bass Coast,VIC,20 - 24,1311
Bass Coast,VIC,25 - 29,1389
Bass Coast,VIC,30 - 34,1452
Bass Coast,VIC,35 - 39,1766
Bass Coast,VIC,40 - 44,1807
Bass Coast,VIC,45 - 49,1893
Bass Coast,VIC,50 - 54,2038
Bass Coast,VIC,55 - 59,2158
Bass Coast,VIC,60 - 64,2344
Bass Coast,VIC,65 - 69,2066
Bass Coast,VIC,70 - 74,1598
Bass Coast,VIC,75 - 79,1267
Bass Coast,VIC,80 - 84,1026
Bass Coast,VIC,85 and over,799
Bassendean,WA,0 - 4,962
Bassendean,WA,5 - 9,816
Bassendean,WA,10 - 14,842
Bassendean,WA,15 - 19,927
Bassendean,WA,20 - 24,1117
Bassendean,WA,25 - 29,1039
Bassendean,WA,30 - 34,1029
Bassendean,WA,35 - 39,1192
Bassendean,WA,40 - 44,1054
Bassendean,WA,45 - 49,1088
Bassendean,WA,50 - 54,1010
Bassendean,WA,55 - 59,944
Bassendean,WA,60 - 64,832
Bassendean,WA,65 - 69,540
Bassendean,WA,70 - 74,488
Bassendean,WA,75 - 79,435
Bassendean,WA,80 - 84,317
Bassendean,WA,85 and over,265
Bathurst Regional,NSW,0 - 4,2784
Bathurst Regional,NSW,5 - 9,2652
Bathurst Regional,NSW,10 - 14,2676
Bathurst Regional,NSW,15 - 19,3213
Bathurst Regional,NSW,20 - 24,3461
Bathurst Regional,NSW,25 - 29,2606
Bathurst Regional,NSW,30 - 34,2207
Bathurst Regional,NSW,35 - 39,2579
Bathurst Regional,NSW,40 - 44,2501
Bathurst Regional,NSW,45 - 49,2651
Bathurst Regional,NSW,50 - 54,2523
Bathurst Regional,NSW,55 - 59,2321
Bathurst Regional,NSW,60 - 64,2109
Bathurst Regional,NSW,65 - 69,1630
Bathurst Regional,NSW,70 - 74,1195
Bathurst Regional,NSW,75 - 79,970
Bathurst Regional,NSW,80 - 84,774
Bathurst Regional,NSW,85 and over,632
Baw Baw,VIC,0 - 4,2760
Baw Baw,VIC,5 - 9,2618
Baw Baw,VIC,10 - 14,3016
Baw Baw,VIC,15 - 19,3031
Baw Baw,VIC,20 - 24,2545
Baw Baw,VIC,25 - 29,2258
Baw Baw,VIC,30 - 34,2180
Baw Baw,VIC,35 - 39,2519
Baw Baw,VIC,40 - 44,2796
Baw Baw,VIC,45 - 49,3049
Baw Baw,VIC,50 - 54,3098
Baw Baw,VIC,55 - 59,2793
Baw Baw,VIC,60 - 64,2705
Baw Baw,VIC,65 - 69,2141
Baw Baw,VIC,70 - 74,1670
Baw Baw,VIC,75 - 79,1195
Baw Baw,VIC,80 - 84,925
Baw Baw,VIC,85 and over,798
Bayside,VIC,0 - 4,9491
Bayside,VIC,0 - 4,5875
Bayside,VIC,5 - 9,7895
Bayside,VIC,5 - 9,6442
Bayside,VIC,10 - 14,7388
Bayside,VIC,10 - 14,5925
Bayside,VIC,15 - 19,7724
Bayside,VIC,15 - 19,6121
Bayside,VIC,20 - 24,10988
Bayside,VIC,20 - 24,5438
Bayside,VIC,25 - 29,13597
Bayside,VIC,25 - 29,4046
Bayside,VIC,30 - 34,11865
Bayside,VIC,30 - 34,4317
Bayside,VIC,35 - 39,11497
Bayside,VIC,35 - 39,6714
Bayside,VIC,40 - 44,9995
Bayside,VIC,40 - 44,7542
Bayside,VIC,45 - 49,9511
Bayside,VIC,45 - 49,7706
Bayside,VIC,50 - 54,8527
Bayside,VIC,50 - 54,7092
Bayside,VIC,55 - 59,7686
Bayside,VIC,55 - 59,6279
Bayside,VIC,60 - 64,7182
Bayside,VIC,60 - 64,5753
Bayside,VIC,65 - 69,5654
Bayside,VIC,65 - 69,4357
Bayside,VIC,70 - 74,4968
Bayside,VIC,70 - 74,3205
Bayside,VIC,75 - 79,3989
Bayside,VIC,75 - 79,2822
Bayside,VIC,80 - 84,3199
Bayside,VIC,80 - 84,2769
Bayside,VIC,85 and over,3139
Bayside,VIC,85 and over,3191
Bayswater,WA,0 - 4,3915
Bayswater,WA,5 - 9,3154
Bayswater,WA,10 - 14,3132
Bayswater,WA,15 - 19,3402
Bayswater,WA,20 - 24,5261
Bayswater,WA,25 - 29,6009
Bayswater,WA,30 - 34,5342
Bayswater,WA,35 - 39,5095
Bayswater,WA,40 - 44,4560
Bayswater,WA,45 - 49,4497
Bayswater,WA,50 - 54,4174
Bayswater,WA,55 - 59,4001
Bayswater,WA,60 - 64,3561
Bayswater,WA,65 - 69,2643
Bayswater,WA,70 - 74,2198
Bayswater,WA,75 - 79,1683
Bayswater,WA,80 - 84,1359
Bayswater,WA,85 and over,1383
Bega Valley,NSW,0 - 4,1824
Bega Valley,NSW,5 - 9,1869
Bega Valley,NSW,10 - 14,2141
Bega Valley,NSW,15 - 19,2138
Bega Valley,NSW,20 - 24,1336
Bega Valley,NSW,25 - 29,1319
Bega Valley,NSW,30 - 34,1327
Bega Valley,NSW,35 - 39,1692
Bega Valley,NSW,40 - 44,2018
Bega Valley,NSW,45 - 49,2424
Bega Valley,NSW,50 - 54,2847
Bega Valley,NSW,55 - 59,2699
Bega Valley,NSW,60 - 64,2646
Bega Valley,NSW,65 - 69,2135
Bega Valley,NSW,70 - 74,1676
Bega Valley,NSW,75 - 79,1212
Bega Valley,NSW,80 - 84,894
Bega Valley,NSW,85 and over,765
Bellingen,NSW,0 - 4,699
Bellingen,NSW,5 - 9,797
Bellingen,NSW,10 - 14,968
Bellingen,NSW,15 - 19,830
Bellingen,NSW,20 - 24,519
Bellingen,NSW,25 - 29,439
Bellingen,NSW,30 - 34,463
Bellingen,NSW,35 - 39,755
Bellingen,NSW,40 - 44,791
Bellingen,NSW,45 - 49,1035
Bellingen,NSW,50 - 54,1166
Bellingen,NSW,55 - 59,1052
Bellingen,NSW,60 - 64,919
Bellingen,NSW,65 - 69,753
Bellingen,NSW,70 - 74,605
Bellingen,NSW,75 - 79,449
Bellingen,NSW,80 - 84,334
Bellingen,NSW,85 and over,317
Belmont,WA,0 - 4,2347
Belmont,WA,5 - 9,1845
Belmont,WA,10 - 14,1649
Belmont,WA,15 - 19,1928
Belmont,WA,20 - 24,3230
Belmont,WA,25 - 29,3655
Belmont,WA,30 - 34,3121
Belmont,WA,35 - 39,2902
Belmont,WA,40 - 44,2412
Belmont,WA,45 - 49,2286
Belmont,WA,50 - 54,2156
Belmont,WA,55 - 59,1886
Belmont,WA,60 - 64,1707
Belmont,WA,65 - 69,1336
Belmont,WA,70 - 74,1214
Belmont,WA,75 - 79,1013
Belmont,WA,80 - 84,767
Belmont,WA,85 and over,647
Belyuen,NT,0 - 4,23
Belyuen,NT,5 - 9,25
Belyuen,NT,10 - 14,17
Belyuen,NT,15 - 19,14
Belyuen,NT,20 - 24,16
Belyuen,NT,25 - 29,22
Belyuen,NT,30 - 34,17
Belyuen,NT,35 - 39,12
Belyuen,NT,40 - 44,24
Belyuen,NT,45 - 49,6
Belyuen,NT,50 - 54,10
Belyuen,NT,55 - 59,7
Belyuen,NT,60 - 64,1
Belyuen,NT,65 - 69,4
Belyuen,NT,70 - 74,0
Belyuen,NT,75 - 79,6
Belyuen,NT,80 - 84,2
Belyuen,NT,85 and over,1
Benalla,VIC,0 - 4,765
Benalla,VIC,5 - 9,744
Benalla,VIC,10 - 14,900
Benalla,VIC,15 - 19,983
Benalla,VIC,20 - 24,653
Benalla,VIC,25 - 29,606
Benalla,VIC,30 - 34,567
Benalla,VIC,35 - 39,717
Benalla,VIC,40 - 44,793
Benalla,VIC,45 - 49,1006
Benalla,VIC,50 - 54,1109
Benalla,VIC,55 - 59,1084
Benalla,VIC,60 - 64,999
Benalla,VIC,65 - 69,809
Benalla,VIC,70 - 74,663
Benalla,VIC,75 - 79,532
Benalla,VIC,80 - 84,500
Benalla,VIC,85 and over,408
Berri and Barmera,SA,0 - 4,668
Berri and Barmera,SA,5 - 9,713
Berri and Barmera,SA,10 - 14,738
Berri and Barmera,SA,15 - 19,712
Berri and Barmera,SA,20 - 24,579
Berri and Barmera,SA,25 - 29,590
Berri and Barmera,SA,30 - 34,584
Berri and Barmera,SA,35 - 39,684
Berri and Barmera,SA,40 - 44,708
Berri and Barmera,SA,45 - 49,781
Berri and Barmera,SA,50 - 54,819
Berri and Barmera,SA,55 - 59,759
Berri and Barmera,SA,60 - 64,697
Berri and Barmera,SA,65 - 69,471
Berri and Barmera,SA,70 - 74,441
Berri and Barmera,SA,75 - 79,359
Berri and Barmera,SA,80 - 84,284
Berri and Barmera,SA,85 and over,232
Berrigan,NSW,0 - 4,502
Berrigan,NSW,5 - 9,482
Berrigan,NSW,10 - 14,529
Berrigan,NSW,15 - 19,505
Berrigan,NSW,20 - 24,346
Berrigan,NSW,25 - 29,325
Berrigan,NSW,30 - 34,371
Berrigan,NSW,35 - 39,460
Berrigan,NSW,40 - 44,448
Berrigan,NSW,45 - 49,507
Berrigan,NSW,50 - 54,580
Berrigan,NSW,55 - 59,598
Berrigan,NSW,60 - 64,655
Berrigan,NSW,65 - 69,603
Berrigan,NSW,70 - 74,505
Berrigan,NSW,75 - 79,358
Berrigan,NSW,80 - 84,275
Berrigan,NSW,85 and over,242
Beverley,WA,0 - 4,88
Beverley,WA,5 - 9,116
Beverley,WA,10 - 14,83
Beverley,WA,15 - 19,65
Beverley,WA,20 - 24,46
Beverley,WA,25 - 29,59
Beverley,WA,30 - 34,42
Beverley,WA,35 - 39,87
Beverley,WA,40 - 44,112
Beverley,WA,45 - 49,114
Beverley,WA,50 - 54,143
Beverley,WA,55 - 59,139
Beverley,WA,60 - 64,147
Beverley,WA,65 - 69,140
Beverley,WA,70 - 74,88
Beverley,WA,75 - 79,73
Beverley,WA,80 - 84,41
Beverley,WA,85 and over,36
Blacktown,NSW,0 - 4,25615
Blacktown,NSW,5 - 9,23299
Blacktown,NSW,10 - 14,22937
Blacktown,NSW,15 - 19,22171
Blacktown,NSW,20 - 24,22880
Blacktown,NSW,25 - 29,24396
Blacktown,NSW,30 - 34,24421
Blacktown,NSW,35 - 39,24075
Blacktown,NSW,40 - 44,21481
Blacktown,NSW,45 - 49,20698
Blacktown,NSW,50 - 54,18552
Blacktown,NSW,55 - 59,15924
Blacktown,NSW,60 - 64,13518
Blacktown,NSW,65 - 69,9176
Blacktown,NSW,70 - 74,6578
Blacktown,NSW,75 - 79,4852
Blacktown,NSW,80 - 84,3447
Blacktown,NSW,85 and over,2581
Bland,NSW,0 - 4,434
Bland,NSW,5 - 9,466
Bland,NSW,10 - 14,405
Bland,NSW,15 - 19,372
Bland,NSW,20 - 24,274
Bland,NSW,25 - 29,326
Bland,NSW,30 - 34,329
Bland,NSW,35 - 39,363
Bland,NSW,40 - 44,351
Bland,NSW,45 - 49,409
Bland,NSW,50 - 54,434
Bland,NSW,55 - 59,382
Bland,NSW,60 - 64,378
Bland,NSW,65 - 69,291
Bland,NSW,70 - 74,266
Bland,NSW,75 - 79,241
Bland,NSW,80 - 84,184
Bland,NSW,85 and over,144
Blayney,NSW,0 - 4,522
Blayney,NSW,5 - 9,524
Blayney,NSW,10 - 14,527
Blayney,NSW,15 - 19,468
Blayney,NSW,20 - 24,379
Blayney,NSW,25 - 29,308
Blayney,NSW,30 - 34,329
Blayney,NSW,35 - 39,508
Blayney,NSW,40 - 44,474
Blayney,NSW,45 - 49,550
Blayney,NSW,50 - 54,476
Blayney,NSW,55 - 59,479
Blayney,NSW,60 - 64,430
Blayney,NSW,65 - 69,360
Blayney,NSW,70 - 74,313
Blayney,NSW,75 - 79,227
Blayney,NSW,80 - 84,173
Blayney,NSW,85 and over,96
Blue Mountains,NSW,0 - 4,5023
Blue Mountains,NSW,5 - 9,5028
Blue Mountains,NSW,10 - 14,5136
Blue Mountains,NSW,15 - 19,5202
Blue Mountains,NSW,20 - 24,4239
Blue Mountains,NSW,25 - 29,3730
Blue Mountains,NSW,30 - 34,4083
Blue Mountains,NSW,35 - 39,5377
Blue Mountains,NSW,40 - 44,5482
Blue Mountains,NSW,45 - 49,5922
Blue Mountains,NSW,50 - 54,6119
Blue Mountains,NSW,55 - 59,6001
Blue Mountains,NSW,60 - 64,5336
Blue Mountains,NSW,65 - 69,3839
